post_id;text;language;publication_time;collection_time;comments;likes;reposts;citations
1640582528838041602;"@thehawkeyex @thewire_in what is this? What say your anchor? This is your journalism? 
You are is a news Chanel? 
This anchor why support one of the murderer? @myogiadityanath please take action this against this news channel and anchor.";en;2023-03-28 05:12:10+00:00;2023-03-28 09:34:02.830125+00:00;0;0;0;0
1640582522127147008;RT @akilla066: Kumpulan Video viral terbaru lokal update selalu, akses bayar sekali berlaku member selamanya, udah include banyak chanel, J…;in;2023-03-28 05:12:08+00:00;2023-03-28 09:34:02.830125+00:00;0;0;73;0
1640582505169297408;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 05:12:04+00:00;2023-03-28 09:34:02.830125+00:00;0;0;1155;0
1640582498806558728;He buying inventory before he buy me Chanel 🥰 https://t.co/kxO633jX9n;en;2023-03-28 05:12:02+00:00;2023-03-28 09:34:02.830125+00:00;0;0;0;0
1640582475410726914;RT @VENETIANVIOLET: 90s vintage colorful chanel https://t.co/anbpzME04u;ro;2023-03-28 05:11:57+00:00;2023-03-28 09:34:02.830125+00:00;0;0;1264;0
1640582428048900096;RT @lyle0_0: #JENNIE's  animated  film  for  @CHANEL  Coco  Crush  campaign  playing  at  Chanel  store  📍 Seoul   🇰🇷 https://t.co/sxPJM9hP…;en;2023-03-28 05:11:46+00:00;2023-03-28 09:34:02.830125+00:00;0;0;71;0
1640582412047360001;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 05:11:42+00:00;2023-03-28 09:34:02.830125+00:00;0;0;1155;0
1640582407634993152;@Chanel__93 Добре, че детето расте. Иначе щеше да е с ританки до 30 :));bg;2023-03-28 05:11:41+00:00;2023-03-28 09:34:02.830125+00:00;0;0;0;0
1640582400496336897;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 05:11:39+00:00;2023-03-28 09:34:02.830125+00:00;0;0;1155;0
1640582389649817600;@kgoeunnie I don't think Chanel will take AL as place filming for her  j12 🙄;en;2023-03-28 05:11:36+00:00;2023-03-28 09:34:02.830125+00:00;1;0;0;0
1640582386609016833;The biggest Chanel https://t.co/97ZJVj09WY;en;2023-03-28 05:11:36+00:00;2023-03-28 09:34:02.830125+00:00;0;0;0;0
1640582339637182464;"CHANELに行ったら、BAさんもみんなデカキャトル赤メイクで素敵だった❤️
残念ながら神は不在だったけど、次行くのいつかなあ…
神BAさんには会いたいけど、当分新作は出ないでほしい。笑";ja;2023-03-28 05:11:24+00:00;2023-03-28 09:34:02.830125+00:00;2;10;0;0
1640582331428929537;RT @lyle0_0: #JENNIE's  animated  film  for  @CHANEL  Coco  Crush  campaign  playing  at  Chanel  store  📍 Seoul   🇰🇷 https://t.co/sxPJM9hP…;en;2023-03-28 05:11:23+00:00;2023-03-28 09:34:02.830125+00:00;0;0;71;0
1640582274625449984;RT @peach_in_syrup: ตอนอยู่ญี่ปุ่น เด็กญปทำงานพาร์ทไทม์กันเยอะ และทุกคนมีกระเป๋าแบรนด์เนมหรือของแบรนด์ดีดีใช้กันทุกคน เพราะแค่ทำงานไม่กี่ชม…;th;2023-03-28 05:11:09+00:00;2023-03-28 09:34:02.830125+00:00;0;0;407;0
1640582270384996352;"@setsunuts_TFSD なんと！CHANELってだけでかなり危ういかほりが思想…(✽︎´ཫ`✽︎)嗅いだことないからかいでみるよー！！！🫶

ｱﾞｱﾞｱﾞｱﾞｱﾞ！その混ざり合う感じ想像したらまだお昼なの忘れちゃったぜ💦

労働嫌すぎるけど今日もとち狂いは忘れず行こうね💕︎";ja;2023-03-28 05:11:08+00:00;2023-03-28 09:34:02.830125+00:00;0;1;0;0
1640582258280235008;RT @akilla066: Kumpulan Video viral terbaru lokal update selalu, akses bayar sekali berlaku member selamanya, udah include banyak chanel, J…;in;2023-03-28 05:11:05+00:00;2023-03-28 09:34:02.830125+00:00;0;0;29;0
1640582187631411201;"RT @akilla066: Goyangannya enkk bengettt aahhJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tam…";in;2023-03-28 05:10:48+00:00;2023-03-28 09:34:02.845688+00:00;0;0;6;0
1640582185425182721;"RT @SAL27229: I so loved the headlines 😍❤️

""Chanel's beloved Kim Go-eun...side by side with Margot Robbie"" 

https://t.co/Wm2rcJqXQB https…";en;2023-03-28 05:10:48+00:00;2023-03-28 09:34:02.845688+00:00;0;0;5;0
1640582175413108739;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 05:10:45+00:00;2023-03-28 09:34:02.845688+00:00;0;0;1155;0
1640582164172660737;RT @maibogs: คุณคิมนายองเค้าเป็นนักแสดงและ Influencer คนดังของเกาหลี เค้าไปรีวิวแบรนด์ barrie เป็นหนึ่งในแบรนด์ย่อยของ chanel แล้วเจนนี่ก็ใ…;th;2023-03-28 05:10:43+00:00;2023-03-28 09:34:02.845688+00:00;0;0;131;0
1640582147634524161;"RT @akilla066: ColiiiiJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tambahan biaya lain ❌

Joi…";in;2023-03-28 05:10:39+00:00;2023-03-28 09:34:02.845688+00:00;0;0;47;0
1640582129925992453;RT @SelectOutfit: baby blue chanel https://t.co/zuyZmfXiip;en;2023-03-28 05:10:34+00:00;2023-03-28 09:34:02.845688+00:00;0;0;1242;0
1640582097416093697;"RT @randyrahardiann: Part 2- Curpong (Curhat sambil nyepong) with @hisapkontolku_ 

Such a cute vers top with a great blowjob skill!!!

Vid…";en;2023-03-28 05:10:27+00:00;2023-03-28 09:34:02.845688+00:00;0;0;1515;0
1640582096992489473;RT @Altercdo6921: Yung tulog friends mo sa baba sa subrang libog mo nag jakol ka kahit alam mong na nonood yung jowa nang friends mo🍆👅sarap…;tl;2023-03-28 05:10:27+00:00;2023-03-28 09:34:02.845688+00:00;0;0;3259;0
1640582030982520832;"RT @akilla066: Aahhh enk bangett masi pagi"" giniJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada…";in;2023-03-28 05:10:11+00:00;2023-03-28 09:34:02.845688+00:00;0;0;32;0
1640581980374065153;RT @lyle0_0: #JENNIE's  animated  film  for  @CHANEL  Coco  Crush  campaign  playing  at  Chanel  store  📍 Seoul   🇰🇷 https://t.co/sxPJM9hP…;en;2023-03-28 05:09:59+00:00;2023-03-28 09:34:02.845688+00:00;0;0;71;0
1640581978717315072;"RT @SarahXu1994: 大头照四连拍
#OOTD #selfie #CHANEL #datingday https://t.co/8sz8UG2OVh";zh;2023-03-28 05:09:58+00:00;2023-03-28 09:34:02.845688+00:00;0;0;2;0
1640581975374434304;"RT @akilla066: Kocokiin terusss sampee croottJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tam…";in;2023-03-28 05:09:58+00:00;2023-03-28 09:34:02.845688+00:00;0;0;6;0
1640581935348207616;"RT @akilla066: Aaahhh croot nya di dalemmJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tambaha…";in;2023-03-28 05:09:48+00:00;2023-03-28 09:34:02.845688+00:00;0;0;10;0
1640581922265899009;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 05:09:45+00:00;2023-03-28 09:34:02.845688+00:00;0;0;1155;0
1640581913604919296;RT @AgntPineapple: Spotted Jennie’s promo as I’m headed outta Japan! #Blackpink #Jennie @CHANEL I think I squealed. https://t.co/p7NjW64Mae;en;2023-03-28 05:09:43+00:00;2023-03-28 09:34:02.845688+00:00;0;0;73;0
1640581882118062082;RT @AccessBadBunny: With “Coco Chanel”, Bad Bunny extends his record as the Latin artist artist with the most entries in Billboard Hot 100…;en;2023-03-28 05:09:35+00:00;2023-03-28 09:34:02.845688+00:00;0;0;34;0
1640581879618478080;"RT @akilla066: Aaahhhh enkkk bamgettt asliiiJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tamb…";in;2023-03-28 05:09:35+00:00;2023-03-28 09:34:02.845688+00:00;0;0;142;0
1640581850010882050;"RT @pedjuang_basah: 🔐198
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tjaan…";en;2023-03-28 05:09:28+00:00;2023-03-28 09:34:02.861311+00:00;0;0;66;0
1640581843648126976;"仕事中にメンシプちらっと覗いてコメ残してきたんだけど、休憩中にじっくり見てます。。
急になんですかさとみくん😭😭💗
チャック全開なのファンサ良すぎる泣
CHANELのモデルでも違和感ないです
ピースの形は安定ですね✌🏻♡
夜の約束楽しみにあと約2時間頑張ってきます(ᐡㅠ ̫ ㅠᐡ)❤︎";ja;2023-03-28 05:09:26+00:00;2023-03-28 09:34:02.861311+00:00;0;0;0;0
1640581829643354112;RT @jennieaceitgirl: calling jennie irrelevant when her latest global campaign with calvin klein is already plastered ALL over the world 😭…;en;2023-03-28 05:09:23+00:00;2023-03-28 09:34:02.861311+00:00;0;0;143;0
1640581821120278528;RT @missmayim: I’m a strange combination of moderate hoarder and lover of organization. At a time in my life a few years ago when I needed…;en;2023-03-28 05:09:21+00:00;2023-03-28 09:34:02.861311+00:00;0;0;37;0
1640581770725785600;RT @SelectOutfit: baby blue chanel https://t.co/zuyZmfXiip;en;2023-03-28 05:09:09+00:00;2023-03-28 09:34:02.861311+00:00;0;0;1242;0
1640581737846833152;"RT @mansurratno783: Aaahhh berasaa bangettt gesekanyaJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅…";in;2023-03-28 05:09:01+00:00;2023-03-28 09:34:02.861311+00:00;0;0;3;0
1640581692804190210;"LOLLAPALOZA, IU PALLATE, COLLAB w CRUSH, MAMA, GDA, NEWYEARS EVE, COLLAB w JCOLE, TTH&amp;TIB PLAYLISTING, YOUTUBE w JEJE, JAY PARK SHOW IN TV CHANEL, AND THE MAIN IS DISNEY+

kimak kali lah kau nih.. https://t.co/MVy41PA6X0";en;2023-03-28 05:08:50+00:00;2023-03-28 09:34:02.861311+00:00;1;8;0;0
1640581661288198144;"RT @ellejapan: 「シャネル」のアイコンジュエリー“ココ クラッシュ”が導く、輝く季節の始まり。充実のコレクションから、あなただけのお気に入りを見つけて。

https://t.co/kGxN4Qpooy

#CHANELFineJewelry #CocoCrush…";ja;2023-03-28 05:08:43+00:00;2023-03-28 09:34:02.861311+00:00;0;0;24;0
1640581645928472579;"🍿Chanel 
@PatriotsOnlyWesternConservative https://t.co/6wShLiFNCd";en;2023-03-28 05:08:39+00:00;2023-03-28 09:34:02.861311+00:00;0;0;2;0
1640581637036539905;RT @jennieaceitgirl: calling jennie irrelevant when her latest global campaign with calvin klein is already plastered ALL over the world 😭…;en;2023-03-28 05:08:37+00:00;2023-03-28 09:34:02.861311+00:00;0;0;143;0
1640581621727338498;RT @Jenniestanlovu2: another one (korean youtuber) doing Jennie chanel bandage look and hair https://t.co/nbkqjyBppa;en;2023-03-28 05:08:33+00:00;2023-03-28 09:34:02.861311+00:00;0;0;70;0
1640581612944465924;@Sienna_Chanel_ Seee you at Supercard and DDT;en;2023-03-28 05:08:31+00:00;2023-03-28 09:34:02.861311+00:00;0;1;0;0
1640581610864033793;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 05:08:31+00:00;2023-03-28 09:34:02.861311+00:00;0;0;1155;0
1640581584653877248;@chanel_lover56 VOLVÍ A MI PIEL 😭;es;2023-03-28 05:08:24+00:00;2023-03-28 09:34:02.861311+00:00;1;0;0;0
1640581580778512389;"RT @mansurratno783: Aaahhhh kentelll bangetttJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tam…";in;2023-03-28 05:08:24+00:00;2023-03-28 09:34:02.861311+00:00;0;0;23;0
1640581551611330561;"RT @society_pr10109: 🅾️040
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tja…";en;2023-03-28 05:08:17+00:00;2023-03-28 09:34:02.861311+00:00;0;0;385;0
1640581548641775624;"RT @mansurratno783: Aahhh bikin sangeJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tambahan bi…";in;2023-03-28 05:08:16+00:00;2023-03-28 09:34:02.861311+00:00;0;0;6;0
1640581535505207301;"Chanel West Coast is leaving #Ridiculousness after 30 seasons; signs deal to executive produce &amp; star in her own unscripted series:  https://t.co/xPoN3t5czb https://t.co/muPP1ZZdMH";en;2023-03-28 05:08:13+00:00;2023-03-28 09:34:02.877005+00:00;1;11;1;0
1640581506878898176;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 05:08:06+00:00;2023-03-28 09:34:02.877005+00:00;0;0;1155;0
1640581495944511490;"RT @mansurratno783: Nyepong kenti temen gede bangett sampe mentog ketenggorokanJoin group chanel video

Masa berlaku permanent
Garansi kalo…";in;2023-03-28 05:08:03+00:00;2023-03-28 09:34:02.877005+00:00;0;0;4;0
1640581490240274432;RT @anishariah: #Chanel Global Ambassador #KimGoeun experienced the art of making the Chanel Metiers d'Art collection in 2019 https://t.co/…;en;2023-03-28 05:08:02+00:00;2023-03-28 09:34:02.877005+00:00;0;0;22;0
1640581476361318400;RT @AgntPineapple: Spotted Jennie’s promo as I’m headed outta Japan! #Blackpink #Jennie @CHANEL I think I squealed. https://t.co/p7NjW64Mae;en;2023-03-28 05:07:59+00:00;2023-03-28 09:34:02.877005+00:00;0;0;73;0
1640581465556803587;"RT @mansurratno783: Enak bangett di pentogin nyaaJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada…";in;2023-03-28 05:07:56+00:00;2023-03-28 09:34:02.877005+00:00;0;0;2;0
1640581406014447617;"RT @mansurratno783: Uuhhh Aahhh Join group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tambahan biaya l…";in;2023-03-28 05:07:42+00:00;2023-03-28 09:34:02.877005+00:00;0;0;2;0
1640581375970652161;RT @jrnrmnr_: ชีใส่สร้อยข้อมือ chanel อีกแล้ว คุณหนูน้องอินจุน 🥹 https://t.co/PTDVCgA0Xy;th;2023-03-28 05:07:35+00:00;2023-03-28 09:34:02.877005+00:00;0;0;7;0
1640581354244182016;"RT @mansurratno783: Aahhhh lobang nya udh besarr Join group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada…";in;2023-03-28 05:07:30+00:00;2023-03-28 09:34:02.877005+00:00;0;0;5;0
1640581314935128064;"RT @mansurratno783: Mainin burung ayang aku pas lagi tidur Join group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update ter…";in;2023-03-28 05:07:20+00:00;2023-03-28 09:34:02.877005+00:00;0;0;5;0
1640581313790091266;"RT @pedjuang_basah: 🔐209
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tjaan…";en;2023-03-28 05:07:20+00:00;2023-03-28 09:34:02.877005+00:00;0;0;80;0
1640581307355873280;@Tallulah_Chanel i love sandra oh 😁 https://t.co/YJfcZ1EodS;en;2023-03-28 05:07:18+00:00;2023-03-28 09:34:02.877005+00:00;1;2;0;0
1640581241991991296;"RT @mansurratno783: Aaahhhh sampee mentog bangettJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada…";in;2023-03-28 05:07:03+00:00;2023-03-28 09:34:02.877005+00:00;0;0;2;0
1640581209381281792;"RT @society_pr10109: 🅾️040
@PedjuLendir
@TjapJagoeng
@AdrieneTemok
@GDSViral
@MufdaZH
@DeHariyaPutri
@slangbasah 
@BahanPercolian
@Indo_Tja…";en;2023-03-28 05:06:55+00:00;2023-03-28 09:34:02.877005+00:00;0;0;385;0
1640581196160675840;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 05:06:52+00:00;2023-03-28 09:34:02.877005+00:00;0;0;1155;0
1640581195582029824;"RT @mansurratno783: Goyangan nyaa abang kulii bikin hottJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update teross…";in;2023-03-28 05:06:52+00:00;2023-03-28 09:34:02.877005+00:00;0;0;8;0
1640581139126693888;"RT @mansurratno783: AaahhhhJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tambahan biaya lain ❌…";in;2023-03-28 05:06:38+00:00;2023-03-28 09:34:02.877005+00:00;0;0;231;0
1640581138027786240;🌐 La oscura e insidiosa vida de Coco Chanel como agente nazi https://t.co/zmNXl9dQRg;it;2023-03-28 05:06:38+00:00;2023-03-28 09:34:02.892524+00:00;0;1;0;0
1640581109007409152;"RT @mansurratno783: Viral pemain bola Join group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tambahan b…";in;2023-03-28 05:06:31+00:00;2023-03-28 09:34:02.892524+00:00;0;0;1;0
1640581089973665792;RT @TheStandardPOP: THE STANDARD POP ร่วมเดินทางไปทริปสุดเอ็กซ์คลูซีฟของ CHANEL Beauty เพื่อชม Open Sky Laboratory และฟาร์มดอกคามิลเลียของแ…;th;2023-03-28 05:06:27+00:00;2023-03-28 09:34:03.408241+00:00;0;0;29;0
1640581077629833216;"RT @mansurratno783: Dih aja 3some pas saya lagi main kerumah temen saya Join group chanel video

Masa berlaku permanent
Garansi kalo Banned…";in;2023-03-28 05:06:24+00:00;2023-03-28 09:34:03.423743+00:00;0;0;1;0
1640581060336705536;RT @aiko_nsimba: Welcome to my Chanel’s Direct Congratulations 🍾🎈🎉🎊 post réalisation Production accès ticket 🎟️ click Follow 🏴‍☠️subscribe…;en;2023-03-28 05:06:19+00:00;2023-03-28 09:34:03.423743+00:00;0;0;1;0
1640581048605249536;RT @ELLEThailand: #ELLEBeautyInsider ชวนคุณออกเดินทางสู่โลกแห่งความงามแบบเอ็กซ์คลูซีฟไปกับ หมาก ปริญ เพื่อทำความรู้จักกับดินแดนแห่งดอกคามิล…;th;2023-03-28 05:06:17+00:00;2023-03-28 09:34:03.423743+00:00;0;0;28;0
1640581039474221056;"RT @mansurratno783: Oh ini yang lagi di cari-cari lagi virall bangett Join group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅…";in;2023-03-28 05:06:14+00:00;2023-03-28 09:34:03.423743+00:00;0;0;2;0
1640581026442547201;"@star7__MM マリリン・モンローは夜寝る時CHANELのＮｏ．５だけを纏って眠るっていうのがあったようなので、真っ裸と香水…で思わずそう思いました😂

レンだけは真っ裸公式でスタンダードなので除外しました🤣";ja;2023-03-28 05:06:11+00:00;2023-03-28 09:34:03.423743+00:00;0;1;0;0
1640580991998906369;"RT @mansurratno783: Aahhh Aahhhh sakitt tapii enkJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada…";in;2023-03-28 05:06:03+00:00;2023-03-28 09:34:03.423743+00:00;0;0;6;0
1640580985438830593;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 05:06:02+00:00;2023-03-28 09:34:03.423743+00:00;0;0;1155;0
1640580957039366145;"RT @FashionEdits: Here's a #FunFact!

'Coco Chanel designed the signature “Chanel Suit” in the 1920s, and often wore it paired with a short…";en;2023-03-28 05:05:55+00:00;2023-03-28 09:34:03.423743+00:00;0;0;6;0
1640580940677169152;"@zartajgulwazir https://t.co/qJbamRSwTM
Subscribe my youtube chanel";en;2023-03-28 05:05:51+00:00;2023-03-28 09:34:03.423743+00:00;0;0;0;0
1640580901213020160;"@callmeMaharani @darkandbitter https://t.co/qJbamRSwTM
Subscribe my youtube chanel";en;2023-03-28 05:05:42+00:00;2023-03-28 09:34:03.423743+00:00;0;0;0;0
1640580896129687554;RT @fentyyangx2: i think chanel should get renjun and yangyang as their brand ambassadors 😭 https://t.co/e3teNdTEPc;en;2023-03-28 05:05:40+00:00;2023-03-28 09:34:03.423743+00:00;0;0;36;0
1640580866488279041;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 05:05:33+00:00;2023-03-28 09:34:03.423743+00:00;0;0;1155;0
1640580858880090113;"RT @mansurratno783: Aaahhh bikin nagihJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tambahan b…";in;2023-03-28 05:05:31+00:00;2023-03-28 09:34:03.423743+00:00;0;0;32;0
1640580836180525056;"CHANEL LOVE❤️❤️

https://t.co/LuDUVuyVo5

#CHANEL #シャネル #beauty #cosme #happy #beautiful #love";en;2023-03-28 05:05:26+00:00;2023-03-28 09:34:03.423743+00:00;0;0;0;0
1640580790517137409;"RT @akilla066: Aaahhh bikin pengen gituJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tambahan…";in;2023-03-28 05:05:15+00:00;2023-03-28 09:34:03.423743+00:00;0;0;22;0
1640580766395498496;"Me destapé otro Moët, mi perra viste de Chanel
'Tamo fresco, estamo' bien, mucho' billete' de cien
Ahora que estamo' en subida tenemo' otra perspectiva
Voy con el Duko y todo' miran; las gata' nos aman, los gato' no' tiran

🚬🚬";es;2023-03-28 05:05:09+00:00;2023-03-28 09:34:03.423743+00:00;0;1;0;0
1640580762843086848;"RT @MalbecXVII: ของติดกระเป๋าปัจจุบัน
1. กันแดดแท่ง เติมง่าย ทาระหว่างวันเพิ่มกันแดดอีกสักชั้นตอนเที่ยงเพราะ UV หนูแรงเกิน
2. ลิป Eucerin ห…";th;2023-03-28 05:05:09+00:00;2023-03-28 09:34:03.423743+00:00;0;0;99;0
1640580741355700225;RT @anishariah: In 2020 #Chanel Global Ambassador #KimGoeun participated in Chanel J12 campaign #ItsAllAboutSeconds https://t.co/F4POUptVUL;en;2023-03-28 05:05:03+00:00;2023-03-28 09:34:03.439365+00:00;0;0;12;0
1640580735831769092;"RT @akilla066: Sepongg burung nya temen enkk bangett sampe mentog ke tenggorokanJoin group chanel video

Masa berlaku permanent
Garansi kal…";in;2023-03-28 05:05:02+00:00;2023-03-28 09:34:03.439365+00:00;0;0;6;0
1640580722540048388;RT @jayocito: Yo tan Nike y tú tan Chanel;es;2023-03-28 05:04:59+00:00;2023-03-28 09:34:03.439365+00:00;0;0;26;0
1640580707797049344;"RT @akilla066: Goyangan nya Bikin Nagiihhh aaahhhJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada…";in;2023-03-28 05:04:55+00:00;2023-03-28 09:34:03.439365+00:00;0;0;14;0
1640580655754133505;tú brincando mojadita sudando chanel;es;2023-03-28 05:04:43+00:00;2023-03-28 09:34:03.439365+00:00;0;0;0;0
1640580649169092608;"RT @akilla066: Aaahhh aaahhh croottt enkk bangettttJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
A…";in;2023-03-28 05:04:41+00:00;2023-03-28 09:34:03.439365+00:00;0;0;15;0
1640580620010287106;"RT @akilla066: Goyangan nya hot Join group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tambahan biaya l…";in;2023-03-28 05:04:34+00:00;2023-03-28 09:34:03.439365+00:00;0;0;5;0
1640580582882279424;"RT @akilla066: Dih ewe supir pribadi aku goyangan nya lincah Join group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update t…";in;2023-03-28 05:04:26+00:00;2023-03-28 09:34:03.439365+00:00;0;0;3;0
1640580570945323009;"RT @chartdata: Billboard Hot 100: #87(new) Coco Chanel, @eladiocarry_on &amp; @sanbenito.";en;2023-03-28 05:04:23+00:00;2023-03-28 09:34:03.439365+00:00;0;0;24;0
1640580561638133761;RT @anishariah: #Chanel Global Ambassador #KimGoeun experienced the art of making the Chanel Metiers d'Art collection in 2019 https://t.co/…;en;2023-03-28 05:04:21+00:00;2023-03-28 09:34:03.439365+00:00;0;0;22;0
1640580553497018369;"RT @akilla066: Gedee banngettt enkJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tambahan biaya…";in;2023-03-28 05:04:19+00:00;2023-03-28 09:34:03.439365+00:00;0;0;16;0
1640580546358288384;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 05:04:17+00:00;2023-03-28 09:34:03.439365+00:00;0;0;1155;0
1640580539148300288;RT @VogueMexico: Jennie de Blackpink sabe cómo son los pantalones baggy y tenis para el 2023. https://t.co/FTSgCPnQvQ;es;2023-03-28 05:04:15+00:00;2023-03-28 09:34:03.439365+00:00;0;0;144;0
1640580524585664514;"RT @akilla066: Fulldurasi 68 menit
Kumpulan Video viral terbaru lokal update selalu, akses bayar sekali berlaku member selamanya, udah incl…";in;2023-03-28 05:04:12+00:00;2023-03-28 09:34:03.439365+00:00;0;0;14;0
1640580488351088640;"RT @akilla066: Pacar akuh lagi minta jatah burung nya woohh enak banget Join group chanel video

Masa berlaku permanent
Garansi kalo Banned…";in;2023-03-28 05:04:03+00:00;2023-03-28 09:34:03.439365+00:00;0;0;5;0
1640580446236065793;"RT @akilla066: Anak SMA 3some disawah Join group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tambahan b…";in;2023-03-28 05:03:53+00:00;2023-03-28 09:34:03.439365+00:00;0;0;5;0
1640580424169832449;RT @virgoessence: Chanel SS 1995 https://t.co/H7JBGXxjg9;et;2023-03-28 05:03:48+00:00;2023-03-28 09:34:03.439365+00:00;0;0;407;0
1640580396827160576;"RT @akilla066: Riming brondong saya ganteng banget Join group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
A…";in;2023-03-28 05:03:41+00:00;2023-03-28 09:34:03.454991+00:00;0;0;6;0
1640580392330706949;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 05:03:40+00:00;2023-03-28 09:34:03.454991+00:00;0;0;1155;0
1640580353449508865;RT @spotyfrase: eladio carrion / coco chanel https://t.co/d7ediWmPjC;es;2023-03-28 05:03:31+00:00;2023-03-28 09:34:03.454991+00:00;0;0;1155;0
1640580353344811010;RT @swans_writes: HANG ON DO RENYANG HAVE MATCHING CHANEL JEWELLERY?????? AND THEY WORE THIS NECKLACE THE SAME WAY TOO??? https://t.co/vrtV…;en;2023-03-28 05:03:31+00:00;2023-03-28 09:34:03.454991+00:00;0;0;343;0
1640580346843639808;"RT @akilla066: Aaahhh goyangan nya enkJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tambahan b…";in;2023-03-28 05:03:29+00:00;2023-03-28 09:34:03.454991+00:00;0;0;9;0
1640580335787180033;"RT @LemonadeSlaps: Chanel Camryn &amp; Mina Luxx https://t.co/VObfiSXBwO";cy;2023-03-28 05:03:27+00:00;2023-03-28 09:34:03.454991+00:00;0;0;206;0
1640580288752517120;RT @virgoessence: Chanel SS 1995 https://t.co/H7JBGXxjg9;et;2023-03-28 05:03:16+00:00;2023-03-28 09:34:03.454991+00:00;0;0;407;0
1640580285510324224;"RT @akilla066: Nyepong burungg temennJoin group chanel video

Masa berlaku permanent
Garansi kalo Banned ✅
Update terosss ✅
Ada tambahan bi…";in;2023-03-28 05:03:15+00:00;2023-03-28 09:34:03.454991+00:00;0;0;6;0
1640580249921495040;RT @jennieaceitgirl: calling jennie irrelevant when her latest global campaign with calvin klein is already plastered ALL over the world 😭…;en;2023-03-28 05:03:06+00:00;2023-03-28 09:34:03.454991+00:00;0;0;143;0
